"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IRL","GDPHRWKD","TOT","IDX2015","A","2009",69.348325,
"IRL","GDPHRWKD","TOT","IDX2015","A","2010",78.269567,"B"
"IRL","GDPHRWKD","TOT","IDX2015","A","2011",80.348163,
"IRL","GDPHRWKD","TOT","IDX2015","A","2012",80.948827,
"IRL","GDPHRWKD","TOT","IDX2015","A","2013",78.83213,
"IRL","GDPHRWKD","TOT","IDX2015","A","2014",82.899442,
"IRL","GDPHRWKD","TOT","IDX2015","A","2015",100,
"IRL","GDPHRWKD","TOT","IDX2015","A","2016",97.052954,
"IRL","GDPHRWKD","TOT","IDX2015","A","2017",101.509398,
"IRL","GDPHRWKD","TOT","IDX2015","A","2018",106.290046,
"IRL","GDPHRWKD","TOT","IDX2015","A","2019",108.83146,
"IRL","GDPHRWKD","TOT","IDX2015","A","2020",127.922796,
"IRL","GDPHRWKD","TOT","IDX2015","A","2021",136.359543,
"ITA","GDPHRWKD","TOT","IDX2015","A","1970",47.54863,
"ITA","GDPHRWKD","TOT","IDX2015","A","1971",49.674269,
"ITA","GDPHRWKD","TOT","IDX2015","A","1972",52.135119,
"ITA","GDPHRWKD","TOT","IDX2015","A","1973",55.527978,
"ITA","GDPHRWKD","TOT","IDX2015","A","1974",58.602639,
"ITA","GDPHRWKD","TOT","IDX2015","A","1975",57.800083,
"ITA","GDPHRWKD","TOT","IDX2015","A","1976",61.365685,
"ITA","GDPHRWKD","TOT","IDX2015","A","1977",63.912401,
"ITA","GDPHRWKD","TOT","IDX2015","A","1978",66.119869,
"ITA","GDPHRWKD","TOT","IDX2015","A","1979",69.533694,
"ITA","GDPHRWKD","TOT","IDX2015","A","1980",70.854162,
"ITA","GDPHRWKD","TOT","IDX2015","A","1981",71.269172,
"ITA","GDPHRWKD","TOT","IDX2015","A","1982",70.983066,
"ITA","GDPHRWKD","TOT","IDX2015","A","1983",71.609984,
"ITA","GDPHRWKD","TOT","IDX2015","A","1984",74.335548,
"ITA","GDPHRWKD","TOT","IDX2015","A","1985",75.841455,
"ITA","GDPHRWKD","TOT","IDX2015","A","1986",77.127467,
"ITA","GDPHRWKD","TOT","IDX2015","A","1987",78.603139,
"ITA","GDPHRWKD","TOT","IDX2015","A","1988",80.873332,
"ITA","GDPHRWKD","TOT","IDX2015","A","1989",83.749497,
"ITA","GDPHRWKD","TOT","IDX2015","A","1990",84.556158,
"ITA","GDPHRWKD","TOT","IDX2015","A","1991",84.595277,
"ITA","GDPHRWKD","TOT","IDX2015","A","1992",85.779154,
"ITA","GDPHRWKD","TOT","IDX2015","A","1993",87.401638,
"ITA","GDPHRWKD","TOT","IDX2015","A","1994",91.072919,
"ITA","GDPHRWKD","TOT","IDX2015","A","1995",93.772882,
"ITA","GDPHRWKD","TOT","IDX2015","A","1996",93.880025,
"ITA","GDPHRWKD","TOT","IDX2015","A","1997",95.612618,
"ITA","GDPHRWKD","TOT","IDX2015","A","1998",95.678224,
"ITA","GDPHRWKD","TOT","IDX2015","A","1999",96.351086,
"ITA","GDPHRWKD","TOT","IDX2015","A","2000",99.118059,
"ITA","GDPHRWKD","TOT","IDX2015","A","2001",99.78275,
"ITA","GDPHRWKD","TOT","IDX2015","A","2002",99.00028,
"ITA","GDPHRWKD","TOT","IDX2015","A","2003",98.298734,
"ITA","GDPHRWKD","TOT","IDX2015","A","2004",99.123067,
"ITA","GDPHRWKD","TOT","IDX2015","A","2005",99.565938,
"ITA","GDPHRWKD","TOT","IDX2015","A","2006",99.346739,
"ITA","GDPHRWKD","TOT","IDX2015","A","2007",99.271227,
"ITA","GDPHRWKD","TOT","IDX2015","A","2008",98.70518,
"ITA","GDPHRWKD","TOT","IDX2015","A","2009",96.73892,
"ITA","GDPHRWKD","TOT","IDX2015","A","2010",98.938252,
"ITA","GDPHRWKD","TOT","IDX2015","A","2011",99.606174,
"ITA","GDPHRWKD","TOT","IDX2015","A","2012",99.073743,
"ITA","GDPHRWKD","TOT","IDX2015","A","2013",99.86123,
"ITA","GDPHRWKD","TOT","IDX2015","A","2014",99.940667,
"ITA","GDPHRWKD","TOT","IDX2015","A","2015",100,
"ITA","GDPHRWKD","TOT","IDX2015","A","2016",99.692606,
"ITA","GDPHRWKD","TOT","IDX2015","A","2017",100.335718,
"ITA","GDPHRWKD","TOT","IDX2015","A","2018",100.323292,
"ITA","GDPHRWKD","TOT","IDX2015","A","2019",100.838833,
"ITA","GDPHRWKD","TOT","IDX2015","A","2020",103.114575,
"ITA","GDPHRWKD","TOT","IDX2015","A","2021",101.790811,
"JPN","GDPHRWKD","TOT","IDX2015","A","1970",30.13947,
"JPN","GDPHRWKD","TOT","IDX2015","A","1971",31.390653,
"JPN","GDPHRWKD","TOT","IDX2015","A","1972",34.022855,
"JPN","GDPHRWKD","TOT","IDX2015","A","1973",36.384588,
"JPN","GDPHRWKD","TOT","IDX2015","A","1974",37.171447,
"JPN","GDPHRWKD","TOT","IDX2015","A","1975",38.869833,
"JPN","GDPHRWKD","TOT","IDX2015","A","1976",39.785486,
"JPN","GDPHRWKD","TOT","IDX2015","A","1977",41.020574,
"JPN","GDPHRWKD","TOT","IDX2015","A","1978",42.886903,
"JPN","GDPHRWKD","TOT","IDX2015","A","1979",44.715172,
"JPN","GDPHRWKD","TOT","IDX2015","A","1980",45.766851,
"JPN","GDPHRWKD","TOT","IDX2015","A","1981",47.693243,
"JPN","GDPHRWKD","TOT","IDX2015","A","1982",48.904657,
"JPN","GDPHRWKD","TOT","IDX2015","A","1983",50.138786,
"JPN","GDPHRWKD","TOT","IDX2015","A","1984",51.850933,
"JPN","GDPHRWKD","TOT","IDX2015","A","1985",54.621061,
"JPN","GDPHRWKD","TOT","IDX2015","A","1986",56.026255,
"JPN","GDPHRWKD","TOT","IDX2015","A","1987",58.427349,
"JPN","GDPHRWKD","TOT","IDX2015","A","1988",61.72211,
"JPN","GDPHRWKD","TOT","IDX2015","A","1989",64.500253,
"JPN","GDPHRWKD","TOT","IDX2015","A","1990",67.789847,
"JPN","GDPHRWKD","TOT","IDX2015","A","1991",69.915639,
"JPN","GDPHRWKD","TOT","IDX2015","A","1992",70.929631,
"JPN","GDPHRWKD","TOT","IDX2015","A","1993",72.553054,
"JPN","GDPHRWKD","TOT","IDX2015","A","1994",73.526724,
"JPN","GDPHRWKD","TOT","IDX2015","A","1995",75.7739,
"JPN","GDPHRWKD","TOT","IDX2015","A","1996",77.719935,
"JPN","GDPHRWKD","TOT","IDX2015","A","1997",79.070302,
"JPN","GDPHRWKD","TOT","IDX2015","A","1998",79.94667,
"JPN","GDPHRWKD","TOT","IDX2015","A","1999",82.167789,
"JPN","GDPHRWKD","TOT","IDX2015","A","2000",84.551607,
"JPN","GDPHRWKD","TOT","IDX2015","A","2001",85.787788,
"JPN","GDPHRWKD","TOT","IDX2015","A","2002",87.330092,
"JPN","GDPHRWKD","TOT","IDX2015","A","2003",88.611666,
"JPN","GDPHRWKD","TOT","IDX2015","A","2004",90.699921,
"JPN","GDPHRWKD","TOT","IDX2015","A","2005",92.061661,
"JPN","GDPHRWKD","TOT","IDX2015","A","2006",92.207632,
"JPN","GDPHRWKD","TOT","IDX2015","A","2007",92.880964,
"JPN","GDPHRWKD","TOT","IDX2015","A","2008",92.579761,
"JPN","GDPHRWKD","TOT","IDX2015","A","2009",91.307584,
"JPN","GDPHRWKD","TOT","IDX2015","A","2010",94.108856,
"JPN","GDPHRWKD","TOT","IDX2015","A","2011",94.686142,
"JPN","GDPHRWKD","TOT","IDX2015","A","2012",95.727548,
"JPN","GDPHRWKD","TOT","IDX2015","A","2013",97.894686,
"JPN","GDPHRWKD","TOT","IDX2015","A","2014",98.02656,
"JPN","GDPHRWKD","TOT","IDX2015","A","2015",100,
"JPN","GDPHRWKD","TOT","IDX2015","A","2016",100.144242,
"JPN","GDPHRWKD","TOT","IDX2015","A","2017",101.057367,
"JPN","GDPHRWKD","TOT","IDX2015","A","2018",101.582134,
"JPN","GDPHRWKD","TOT","IDX2015","A","2019",102.659468,
"JPN","GDPHRWKD","TOT","IDX2015","A","2020",104.257333,
"JPN","GDPHRWKD","TOT","IDX2015","A","2021",98.619328,"E"
"KOR","GDPHRWKD","TOT","IDX2015","A","1970",8.416278,
"KOR","GDPHRWKD","TOT","IDX2015","A","1971",9.014102,
"KOR","GDPHRWKD","TOT","IDX2015","A","1972",9.279874,
"KOR","GDPHRWKD","TOT","IDX2015","A","1973",10.133962,
"KOR","GDPHRWKD","TOT","IDX2015","A","1974",10.653736,
"KOR","GDPHRWKD","TOT","IDX2015","A","1975",11.246154,
"KOR","GDPHRWKD","TOT","IDX2015","A","1976",12.017591,
"KOR","GDPHRWKD","TOT","IDX2015","A","1977",13.1046,
"KOR","GDPHRWKD","TOT","IDX2015","A","1978",13.917446,
"KOR","GDPHRWKD","TOT","IDX2015","A","1979",14.94252,
"KOR","GDPHRWKD","TOT","IDX2015","A","1980",14.639815,
"KOR","GDPHRWKD","TOT","IDX2015","A","1981",15.234855,
"KOR","GDPHRWKD","TOT","IDX2015","A","1982",16.024178,
"KOR","GDPHRWKD","TOT","IDX2015","A","1983",17.898421,
"KOR","GDPHRWKD","TOT","IDX2015","A","1984",19.91859,
"KOR","GDPHRWKD","TOT","IDX2015","A","1985",20.883312,
"KOR","GDPHRWKD","TOT","IDX2015","A","1986",22.223001,
"KOR","GDPHRWKD","TOT","IDX2015","A","1987",24.005757,
"KOR","GDPHRWKD","TOT","IDX2015","A","1988",26.4858,
"KOR","GDPHRWKD","TOT","IDX2015","A","1989",28.270638,
"KOR","GDPHRWKD","TOT","IDX2015","A","1990",30.769746,
"KOR","GDPHRWKD","TOT","IDX2015","A","1991",33.300443,
"KOR","GDPHRWKD","TOT","IDX2015","A","1992",34.979493,
"KOR","GDPHRWKD","TOT","IDX2015","A","1993",36.708923,
"KOR","GDPHRWKD","TOT","IDX2015","A","1994",39.089553,
"KOR","GDPHRWKD","TOT","IDX2015","A","1995",41.543099,
"KOR","GDPHRWKD","TOT","IDX2015","A","1996",44.050191,
"KOR","GDPHRWKD","TOT","IDX2015","A","1997",46.959631,
"KOR","GDPHRWKD","TOT","IDX2015","A","1998",49.227633,
"KOR","GDPHRWKD","TOT","IDX2015","A","1999",53.777249,
"KOR","GDPHRWKD","TOT","IDX2015","A","2000",55.872505,
"KOR","GDPHRWKD","TOT","IDX2015","A","2001",57.749912,
"KOR","GDPHRWKD","TOT","IDX2015","A","2002",61.555051,
"KOR","GDPHRWKD","TOT","IDX2015","A","2003",64.411473,
"KOR","GDPHRWKD","TOT","IDX2015","A","2004",67.327239,
"KOR","GDPHRWKD","TOT","IDX2015","A","2005",70.49439,
"KOR","GDPHRWKD","TOT","IDX2015","A","2006",73.429329,
"KOR","GDPHRWKD","TOT","IDX2015","A","2007",78.075747,
"KOR","GDPHRWKD","TOT","IDX2015","A","2008",82.473976,
"KOR","GDPHRWKD","TOT","IDX2015","A","2009",85.326469,
"KOR","GDPHRWKD","TOT","IDX2015","A","2010",90.409766,
"KOR","GDPHRWKD","TOT","IDX2015","A","2011",93.025425,
"KOR","GDPHRWKD","TOT","IDX2015","A","2012",94.337746,
"KOR","GDPHRWKD","TOT","IDX2015","A","2013",96.456293,
"KOR","GDPHRWKD","TOT","IDX2015","A","2014",98.65271,
"KOR","GDPHRWKD","TOT","IDX2015","A","2015",100,
"KOR","GDPHRWKD","TOT","IDX2015","A","2016",102.785021,
"KOR","GDPHRWKD","TOT","IDX2015","A","2017",107.376218,
"KOR","GDPHRWKD","TOT","IDX2015","A","2018",111.478289,
"KOR","GDPHRWKD","TOT","IDX2015","A","2019",114.112628,
"KOR","GDPHRWKD","TOT","IDX2015","A","2020",117.754902,
"KOR","GDPHRWKD","TOT","IDX2015","A","2021",120.511819,
"LUX","GDPHRWKD","TOT","IDX2015","A","1970",46.450112,
"LUX","GDPHRWKD","TOT","IDX2015","A","1971",46.294034,
"LUX","GDPHRWKD","TOT","IDX2015","A","1972",48.596367,
"LUX","GDPHRWKD","TOT","IDX2015","A","1973",52.505914,
"LUX","GDPHRWKD","TOT","IDX2015","A","1974",53.947997,
"LUX","GDPHRWKD","TOT","IDX2015","A","1975",50.584875,
"LUX","GDPHRWKD","TOT","IDX2015","A","1976",51.446295,
"LUX","GDPHRWKD","TOT","IDX2015","A","1977",53.044647,
"LUX","GDPHRWKD","TOT","IDX2015","A","1978",56.093875,
"LUX","GDPHRWKD","TOT","IDX2015","A","1979",57.67583,
"LUX","GDPHRWKD","TOT","IDX2015","A","1980",58.312848,
"LUX","GDPHRWKD","TOT","IDX2015","A","1981",58.65433,
"LUX","GDPHRWKD","TOT","IDX2015","A","1982",60.107256,
"LUX","GDPHRWKD","TOT","IDX2015","A","1983",62.313932,
"LUX","GDPHRWKD","TOT","IDX2015","A","1984",66.345351,
"LUX","GDPHRWKD","TOT","IDX2015","A","1985",66.994404,
"LUX","GDPHRWKD","TOT","IDX2015","A","1986",72.347859,
"LUX","GDPHRWKD","TOT","IDX2015","A","1987",73.29057,
"LUX","GDPHRWKD","TOT","IDX2015","A","1988",76.230001,
"LUX","GDPHRWKD","TOT","IDX2015","A","1989",81.458076,
"LUX","GDPHRWKD","TOT","IDX2015","A","1990",82.325262,
"LUX","GDPHRWKD","TOT","IDX2015","A","1991",86.932796,
"LUX","GDPHRWKD","TOT","IDX2015","A","1992",87.267454,
"LUX","GDPHRWKD","TOT","IDX2015","A","1993",88.977752,
"LUX","GDPHRWKD","TOT","IDX2015","A","1994",91.151118,
"LUX","GDPHRWKD","TOT","IDX2015","A","1995",89.489188,
"LUX","GDPHRWKD","TOT","IDX2015","A","1996",89.721127,
"LUX","GDPHRWKD","TOT","IDX2015","A","1997",91.158409,
"LUX","GDPHRWKD","TOT","IDX2015","A","1998",93.264723,
"LUX","GDPHRWKD","TOT","IDX2015","A","1999",96.512311,
"LUX","GDPHRWKD","TOT","IDX2015","A","2000",97.67673,"B"
"LUX","GDPHRWKD","TOT","IDX2015","A","2001",95.946411,
"LUX","GDPHRWKD","TOT","IDX2015","A","2002",96.679855,
"LUX","GDPHRWKD","TOT","IDX2015","A","2003",97.386617,
"LUX","GDPHRWKD","TOT","IDX2015","A","2004",99.194248,
"LUX","GDPHRWKD","TOT","IDX2015","A","2005",100.180217,
"LUX","GDPHRWKD","TOT","IDX2015","A","2006",102.262274,
"LUX","GDPHRWKD","TOT","IDX2015","A","2007",104.976601,
"LUX","GDPHRWKD","TOT","IDX2015","A","2008",99.90781,
"LUX","GDPHRWKD","TOT","IDX2015","A","2009",99.706148,
"LUX","GDPHRWKD","TOT","IDX2015","A","2010",101.385352,
"LUX","GDPHRWKD","TOT","IDX2015","A","2011",99.600059,
"LUX","GDPHRWKD","TOT","IDX2015","A","2012",99.210285,
"LUX","GDPHRWKD","TOT","IDX2015","A","2013",101.025243,
"LUX","GDPHRWKD","TOT","IDX2015","A","2014",100.774324,
"LUX","GDPHRWKD","TOT","IDX2015","A","2015",100,
"LUX","GDPHRWKD","TOT","IDX2015","A","2016",101.989921,
"LUX","GDPHRWKD","TOT","IDX2015","A","2017",100.480067,
"LUX","GDPHRWKD","TOT","IDX2015","A","2018",98.797902,
"LUX","GDPHRWKD","TOT","IDX2015","A","2019",98.039568,
"LUX","GDPHRWKD","TOT","IDX2015","A","2020",101.325215,
"LUX","GDPHRWKD","TOT","IDX2015","A","2021",99.250677,
"MEX","GDPHRWKD","TOT","IDX2015","A","1991",96.049208,
"MEX","GDPHRWKD","TOT","IDX2015","A","1992",96.546192,
"MEX","GDPHRWKD","TOT","IDX2015","A","1993",96.161677,
"MEX","GDPHRWKD","TOT","IDX2015","A","1994",95.951176,
"MEX","GDPHRWKD","TOT","IDX2015","A","1995",90.023507,
"MEX","GDPHRWKD","TOT","IDX2015","A","1996",91.041031,
"MEX","GDPHRWKD","TOT","IDX2015","A","1997",89.987541,
"MEX","GDPHRWKD","TOT","IDX2015","A","1998",95.287753,
"MEX","GDPHRWKD","TOT","IDX2015","A","1999",93.594415,
"MEX","GDPHRWKD","TOT","IDX2015","A","2000",99.101951,
"MEX","GDPHRWKD","TOT","IDX2015","A","2001",99.77345,
"MEX","GDPHRWKD","TOT","IDX2015","A","2002",95.22091,
"MEX","GDPHRWKD","TOT","IDX2015","A","2003",98.199582,
"MEX","GDPHRWKD","TOT","IDX2015","A","2004",99.550416,
"MEX","GDPHRWKD","TOT","IDX2015","A","2005",98.181989,
"MEX","GDPHRWKD","TOT","IDX2015","A","2006",101.372323,
"MEX","GDPHRWKD","TOT","IDX2015","A","2007",102.760141,
"MEX","GDPHRWKD","TOT","IDX2015","A","2008",99.369781,
"MEX","GDPHRWKD","TOT","IDX2015","A","2009",99.349679,
"MEX","GDPHRWKD","TOT","IDX2015","A","2010",94.405856,"B"
"MEX","GDPHRWKD","TOT","IDX2015","A","2011",97.054475,
"MEX","GDPHRWKD","TOT","IDX2015","A","2012",97.418413,
"MEX","GDPHRWKD","TOT","IDX2015","A","2013",96.952196,
"MEX","GDPHRWKD","TOT","IDX2015","A","2014",99.425869,"E"
"MEX","GDPHRWKD","TOT","IDX2015","A","2015",100,"E"
"MEX","GDPHRWKD","TOT","IDX2015","A","2016",100.393125,"E"
"MEX","GDPHRWKD","TOT","IDX2015","A","2017",102.218626,"E"
"MEX","GDPHRWKD","TOT","IDX2015","A","2018",101.510081,"E"
"MEX","GDPHRWKD","TOT","IDX2015","A","2019",99.111209,"E"
"MEX","GDPHRWKD","TOT","IDX2015","A","2020",98.31234,"E"
"MEX","GDPHRWKD","TOT","IDX2015","A","2021",94.921246,"E"
"NLD","GDPHRWKD","TOT","IDX2015","A","1970",44.503541,
"NLD","GDPHRWKD","TOT","IDX2015","A","1971",46.785247,
"NLD","GDPHRWKD","TOT","IDX2015","A","1972",48.287013,
"NLD","GDPHRWKD","TOT","IDX2015","A","1973",51.488815,
"NLD","GDPHRWKD","TOT","IDX2015","A","1974",54.987659,
"NLD","GDPHRWKD","TOT","IDX2015","A","1975",56.836133,
"NLD","GDPHRWKD","TOT","IDX2015","A","1976",59.677528,
"NLD","GDPHRWKD","TOT","IDX2015","A","1977",61.519229,
"NLD","GDPHRWKD","TOT","IDX2015","A","1978",63.235884,
"NLD","GDPHRWKD","TOT","IDX2015","A","1979",64.024334,
"NLD","GDPHRWKD","TOT","IDX2015","A","1980",65.015993,
"NLD","GDPHRWKD","TOT","IDX2015","A","1981",64.796181,
"NLD","GDPHRWKD","TOT","IDX2015","A","1982",65.554651,
"NLD","GDPHRWKD","TOT","IDX2015","A","1983",68.172972,
"NLD","GDPHRWKD","TOT","IDX2015","A","1984",70.056763,
"NLD","GDPHRWKD","TOT","IDX2015","A","1985",71.341889,
"NLD","GDPHRWKD","TOT","IDX2015","A","1986",72.315601,
"NLD","GDPHRWKD","TOT","IDX2015","A","1987",73.200391,
"NLD","GDPHRWKD","TOT","IDX2015","A","1988",74.527109,
"NLD","GDPHRWKD","TOT","IDX2015","A","1989",76.046383,
"NLD","GDPHRWKD","TOT","IDX2015","A","1990",77.146426,
"NLD","GDPHRWKD","TOT","IDX2015","A","1991",78.07681,
"NLD","GDPHRWKD","TOT","IDX2015","A","1992",77.929608,
"NLD","GDPHRWKD","TOT","IDX2015","A","1993",79.179573,
"NLD","GDPHRWKD","TOT","IDX2015","A","1994",80.570946,
"NLD","GDPHRWKD","TOT","IDX2015","A","1995",79.357767,
"NLD","GDPHRWKD","TOT","IDX2015","A","1996",79.651125,
"NLD","GDPHRWKD","TOT","IDX2015","A","1997",81.409842,
"NLD","GDPHRWKD","TOT","IDX2015","A","1998",83.408853,
"NLD","GDPHRWKD","TOT","IDX2015","A","1999",85.249784,
"NLD","GDPHRWKD","TOT","IDX2015","A","2000",88.005142,
"NLD","GDPHRWKD","TOT","IDX2015","A","2001",88.894109,
"NLD","GDPHRWKD","TOT","IDX2015","A","2002",89.542943,
"NLD","GDPHRWKD","TOT","IDX2015","A","2003",90.725272,
"NLD","GDPHRWKD","TOT","IDX2015","A","2004",92.289979,
"NLD","GDPHRWKD","TOT","IDX2015","A","2005",94.493797,
"NLD","GDPHRWKD","TOT","IDX2015","A","2006",95.899245,
"NLD","GDPHRWKD","TOT","IDX2015","A","2007",96.756054,
"NLD","GDPHRWKD","TOT","IDX2015","A","2008",97.311535,
"NLD","GDPHRWKD","TOT","IDX2015","A","2009",95.116484,
"NLD","GDPHRWKD","TOT","IDX2015","A","2010",97.080729,
"NLD","GDPHRWKD","TOT","IDX2015","A","2011",97.702861,
"NLD","GDPHRWKD","TOT","IDX2015","A","2012",97.557434,
"NLD","GDPHRWKD","TOT","IDX2015","A","2013",98.298779,
"NLD","GDPHRWKD","TOT","IDX2015","A","2014",99.026646,
"NLD","GDPHRWKD","TOT","IDX2015","A","2015",100,
"NLD","GDPHRWKD","TOT","IDX2015","A","2016",99.844061,
"NLD","GDPHRWKD","TOT","IDX2015","A","2017",100.387115,
"NLD","GDPHRWKD","TOT","IDX2015","A","2018",100.064801,
"NLD","GDPHRWKD","TOT","IDX2015","A","2019",99.395132,
"NLD","GDPHRWKD","TOT","IDX2015","A","2020",98.314715,
"NLD","GDPHRWKD","TOT","IDX2015","A","2021",99.810204,
"NZL","GDPHRWKD","TOT","IDX2015","A","1970",57.265805,
"NZL","GDPHRWKD","TOT","IDX2015","A","1971",58.834405,
"NZL","GDPHRWKD","TOT","IDX2015","A","1972",61.659215,
"NZL","GDPHRWKD","TOT","IDX2015","A","1973",64.358577,
"NZL","GDPHRWKD","TOT","IDX2015","A","1974",65.029196,
"NZL","GDPHRWKD","TOT","IDX2015","A","1975",63.346133,
"NZL","GDPHRWKD","TOT","IDX2015","A","1976",62.966992,
"NZL","GDPHRWKD","TOT","IDX2015","A","1977",59.404384,
"NZL","GDPHRWKD","TOT","IDX2015","A","1978",60.213963,
"NZL","GDPHRWKD","TOT","IDX2015","A","1979",61.020983,
"NZL","GDPHRWKD","TOT","IDX2015","A","1980",62.223371,
"NZL","GDPHRWKD","TOT","IDX2015","A","1981",65.30513,
"NZL","GDPHRWKD","TOT","IDX2015","A","1982",65.08506,
"NZL","GDPHRWKD","TOT","IDX2015","A","1983",66.075488,
"NZL","GDPHRWKD","TOT","IDX2015","A","1984",67.644221,
"NZL","GDPHRWKD","TOT","IDX2015","A","1985",66.623664,
"NZL","GDPHRWKD","TOT","IDX2015","A","1986",64.682647,
"NZL","GDPHRWKD","TOT","IDX2015","A","1987",65.412753,
"NZL","GDPHRWKD","TOT","IDX2015","A","1988",69.260805,
"NZL","GDPHRWKD","TOT","IDX2015","A","1989",72.412263,
"NZL","GDPHRWKD","TOT","IDX2015","A","1990",75.005466,
"NZL","GDPHRWKD","TOT","IDX2015","A","1991",73.699215,
"NZL","GDPHRWKD","TOT","IDX2015","A","1992",76.506774,
"NZL","GDPHRWKD","TOT","IDX2015","A","1993",78.284992,
"NZL","GDPHRWKD","TOT","IDX2015","A","1994",78.56333,
"NZL","GDPHRWKD","TOT","IDX2015","A","1995",79.181239,
"NZL","GDPHRWKD","TOT","IDX2015","A","1996",79.429335,
"NZL","GDPHRWKD","TOT","IDX2015","A","1997",82.14056,
"NZL","GDPHRWKD","TOT","IDX2015","A","1998",80.83102,
"NZL","GDPHRWKD","TOT","IDX2015","A","1999",81.769709,
"NZL","GDPHRWKD","TOT","IDX2015","A","2000",84.286611,
"NZL","GDPHRWKD","TOT","IDX2015","A","2001",85.870134,
"NZL","GDPHRWKD","TOT","IDX2015","A","2002",87.546409,
"NZL","GDPHRWKD","TOT","IDX2015","A","2003",89.202777,
"NZL","GDPHRWKD","TOT","IDX2015","A","2004",88.821229,
"NZL","GDPHRWKD","TOT","IDX2015","A","2005",88.674562,
"NZL","GDPHRWKD","TOT","IDX2015","A","2006",89.90536,
"NZL","GDPHRWKD","TOT","IDX2015","A","2007",93.361882,
"NZL","GDPHRWKD","TOT","IDX2015","A","2008",90.490918,
"NZL","GDPHRWKD","TOT","IDX2015","A","2009",95.251573,
"NZL","GDPHRWKD","TOT","IDX2015","A","2010",94.4099,
"NZL","GDPHRWKD","TOT","IDX2015","A","2011",96.227851,
"NZL","GDPHRWKD","TOT","IDX2015","A","2012",99.831619,
"NZL","GDPHRWKD","TOT","IDX2015","A","2013",97.728079,
"NZL","GDPHRWKD","TOT","IDX2015","A","2014",97.586489,
"NZL","GDPHRWKD","TOT","IDX2015","A","2015",100,
"NZL","GDPHRWKD","TOT","IDX2015","A","2016",98.940508,
"NZL","GDPHRWKD","TOT","IDX2015","A","2017",99.077407,
"NZL","GDPHRWKD","TOT","IDX2015","A","2018",101.205904,
"NZL","GDPHRWKD","TOT","IDX2015","A","2019",100.658257,
"NZL","GDPHRWKD","TOT","IDX2015","A","2020",102.090865,
"NZL","GDPHRWKD","TOT","IDX2015","A","2021",105.412169,"E"
"NOR","GDPHRWKD","TOT","IDX2015","A","1970",35.025014,
"NOR","GDPHRWKD","TOT","IDX2015","A","1971",37.112317,
"NOR","GDPHRWKD","TOT","IDX2015","A","1972",39.357922,
"NOR","GDPHRWKD","TOT","IDX2015","A","1973",41.184225,
"NOR","GDPHRWKD","TOT","IDX2015","A","1974",42.726774,
"NOR","GDPHRWKD","TOT","IDX2015","A","1975",44.493046,
"NOR","GDPHRWKD","TOT","IDX2015","A","1976",46.957598,
"NOR","GDPHRWKD","TOT","IDX2015","A","1977",48.566592,
"NOR","GDPHRWKD","TOT","IDX2015","A","1978",50.684024,
"NOR","GDPHRWKD","TOT","IDX2015","A","1979",52.900162,
"NOR","GDPHRWKD","TOT","IDX2015","A","1980",53.985709,
"NOR","GDPHRWKD","TOT","IDX2015","A","1981",54.454213,
"NOR","GDPHRWKD","TOT","IDX2015","A","1982",54.941468,
"NOR","GDPHRWKD","TOT","IDX2015","A","1983",57.483459,
"NOR","GDPHRWKD","TOT","IDX2015","A","1984",60.701379,
"NOR","GDPHRWKD","TOT","IDX2015","A","1985",62.587088,
"NOR","GDPHRWKD","TOT","IDX2015","A","1986",63.223961,
"NOR","GDPHRWKD","TOT","IDX2015","A","1987",64.152046,
"NOR","GDPHRWKD","TOT","IDX2015","A","1988",64.208402,
"NOR","GDPHRWKD","TOT","IDX2015","A","1989",66.905033,
"NOR","GDPHRWKD","TOT","IDX2015","A","1990",69.157196,
"NOR","GDPHRWKD","TOT","IDX2015","A","1991",72.092315,
"NOR","GDPHRWKD","TOT","IDX2015","A","1992",74.34945,
"NOR","GDPHRWKD","TOT","IDX2015","A","1993",76.039154,
"NOR","GDPHRWKD","TOT","IDX2015","A","1994",78.875675,
"NOR","GDPHRWKD","TOT","IDX2015","A","1995",81.337863,
"NOR","GDPHRWKD","TOT","IDX2015","A","1996",83.975463,
"NOR","GDPHRWKD","TOT","IDX2015","A","1997",86.135791,
"NOR","GDPHRWKD","TOT","IDX2015","A","1998",86.202313,
"NOR","GDPHRWKD","TOT","IDX2015","A","1999",87.207243,
"NOR","GDPHRWKD","TOT","IDX2015","A","2000",90.539223,
"NOR","GDPHRWKD","TOT","IDX2015","A","2001",93.902457,
"NOR","GDPHRWKD","TOT","IDX2015","A","2002",95.987927,
"NOR","GDPHRWKD","TOT","IDX2015","A","2003",99.070481,
"NOR","GDPHRWKD","TOT","IDX2015","A","2004",101.076825,
"NOR","GDPHRWKD","TOT","IDX2015","A","2005",102.133698,
"NOR","GDPHRWKD","TOT","IDX2015","A","2006",101.401585,
"NOR","GDPHRWKD","TOT","IDX2015","A","2007",99.654873,
"NOR","GDPHRWKD","TOT","IDX2015","A","2008",96.700109,
"NOR","GDPHRWKD","TOT","IDX2015","A","2009",96.831968,
"NOR","GDPHRWKD","TOT","IDX2015","A","2010",97.244339,
"NOR","GDPHRWKD","TOT","IDX2015","A","2011",96.480119,
